open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
1706450400000,42397.19000000,42544.00000000,42252.13000000,42288.00000000,910.41591000,1706453999999,38616656.42979690,37161,479.21413000,20332595.31232780,0
1706454000000,42288.00000000,42411.10000000,42155.55000000,42258.01000000,970.07038000,1706457599999,41026973.03070020,40179,504.78068000,21352451.93129730,0
1706457600000,42258.00000000,42354.70000000,42136.58000000,42312.34000000,755.82534000,1706461199999,31957843.05402240,33197,391.28452000,16546378.43310850,0
1706461200000,42312.35000000,42312.35000000,42100.00000000,42168.17000000,755.94073000,1706464799999,31890373.08994590,38205,347.60857000,14665360.27485930,0
1706464800000,42168.16000000,42170.40000000,41920.51000000,41971.67000000,1049.86327000,1706468399999,44133950.61360080,43864,466.25578000,19601338.51440670,0
1706468400000,41971.67000000,42025.00000000,41721.08000000,41785.92000000,1257.92530000,1706471999999,52668661.84000650,50529,589.71783000,24694416.71141240,0
1706472000000,41785.91000000,41969.75000000,41681.72000000,41945.09000000,1140.40494000,1706475599999,47699700.94653810,45284,641.56481000,26837570.08221370,0
1706475600000,41945.09000000,42028.00000000,41810.00000000,41979.59000000,626.47209000,1706479199999,26260593.04445010,33384,361.08180000,15138239.88308650,0
1706479200000,41979.59000000,41979.59000000,41620.81000000,41834.00000000,726.07206000,1706482799999,30357415.60563600,35270,307.00448000,12835520.47429100,0
1706482800000,41834.01000000,42073.81000000,41753.19000000,42031.06000000,770.03377000,1706486399999,32287940.11187400,36237,446.55825000,18726082.90582150,0
1706486400000,42031.05000000,42069.23000000,41874.94000000,41971.42000000,735.96031000,1706489999999,30885808.88879140,34553,365.29628000,15332890.12516520,0
1706490000000,41971.43000000,42318.31000000,41967.57000000,42160.21000000,893.00449000,1706493599999,37658855.92163030,40374,489.80679000,20656199.19600650,0
1706493600000,42160.21000000,42328.67000000,42127.96000000,42237.56000000,689.79483000,1706497199999,29139388.12162100,32307,378.48238000,15986674.60784740,0
1706497200000,42237.56000000,42504.00000000,42237.56000000,42331.20000000,1118.92636000,1706500799999,47446430.12125150,54110,594.61554000,25210488.04131870,0
1706500800000,42331.19000000,42345.36000000,42195.61000000,42218.00000000,560.51436000,1706504399999,23688484.36350140,28896,224.67987000,9495144.33273160,0
1706504400000,42218.00000000,42284.94000000,42131.10000000,42144.23000000,656.26092000,1706507999999,27694168.44836570,27897,285.52543000,12048338.91173570,0
1706508000000,42144.23000000,42251.75000000,42133.00000000,42163.23000000,643.13454000,1706511599999,27128955.56160050,24141,338.43789000,14277290.23016410,0
1706511600000,42163.24000000,42242.15000000,41988.88000000,42053.46000000,875.94242000,1706515199999,36880238.41718970,35961,381.38394000,16055004.89852460,0
1706515200000,42053.45000000,42151.26000000,41966.02000000,42122.85000000,711.30358000,1706518799999,29906554.05938700,39182,336.61305000,14153495.60021540,0
1706518800000,42122.85000000,42329.93000000,41961.10000000,42295.67000000,946.51948000,1706522399999,39920236.65357720,69974,486.71588000,20535225.82807980,0
1706522400000,42295.90000000,42381.10000000,42208.20000000,42313.18000000,867.17290000,1706525999999,36678854.45855030,38612,393.90387000,16662666.37331210,0
1706526000000,42313.18000000,42353.27000000,42191.10000000,42246.95000000,679.92992000,1706529599999,28743815.92407310,27121,312.96452000,13229967.10756740,0
1706529600000,42246.95000000,42371.10000000,41975.00000000,42102.66000000,1381.93262000,1706533199999,58258352.16034240,48343,521.69394000,21994603.26121130,0
1706533200000,42102.67000000,42139.21000000,41930.88000000,42006.70000000,1287.44408000,1706536799999,54113290.31861670,51651,637.94710000,26813359.25888480,0
1706536800000,42006.71000000,42104.98000000,41804.88000000,41951.86000000,1502.31136000,1706540399999,63018031.58013440,54126,747.68410000,31364154.23904130,0
1706540400000,41951.86000000,42647.27000000,41882.33000000,42641.75000000,2591.39618000,1706543999999,109461570.78907830,97964,1505.39358000,63574632.23273000,0
1706544000000,42641.75000000,43313.80000000,42518.00000000,43200.00000000,5705.29111000,1706547599999,244972937.25566680,164134,3120.87739000,134009584.08578250,0
1706547600000,43200.01000000,43308.69000000,42920.01000000,42996.57000000,2648.14943000,1706551199999,114100083.37952660,82858,1248.84239000,53812157.49198730,0
1706551200000,42996.56000000,43118.10000000,42883.72000000,43028.75000000,1544.40022000,1706554799999,66411791.17085730,52384,799.49185000,34380197.66119990,0
1706554800000,43028.74000000,43152.47000000,42978.29000000,42995.99000000,1416.98804000,1706558399999,61033238.31838520,47011,727.55997000,31339795.55494820,0
1706558400000,42995.99000000,43199.99000000,42982.66000000,43147.60000000,1242.65529000,1706561999999,53547390.26535630,41415,615.47316000,26522087.48594430,0
1706562000000,43147.61000000,43263.15000000,43061.66000000,43176.29000000,1186.41986000,1706565599999,51212986.04811320,40921,634.15306000,27372038.15725730,0
1706565600000,43176.29000000,43210.31000000,43081.10000000,43111.10000000,685.97624000,1706569199999,29597626.74723480,28869,313.40284000,13522727.70824670,0
1706569200000,43111.11000000,43333.00000000,43078.11000000,43302.70000000,971.31353000,1706572799999,41963191.38901730,35052,535.94145000,23155998.96861050,0
1706572800000,43302.71000000,43310.97000000,43133.90000000,43162.02000000,944.79046000,1706576399999,40832191.82169120,31154,418.20955000,18075230.78538940,0
1706576400000,43162.02000000,43559.00000000,43157.15000000,43439.51000000,2487.03277000,1706579999999,107990286.42091290,72014,1435.74457000,62336371.83974440,0
1706580000000,43439.51000000,43787.35000000,43439.51000000,43615.15000000,1837.02834000,1706583599999,80128678.91143020,65604,1082.71613000,47222621.25668410,0
1706583600000,43615.15000000,43685.20000000,43460.02000000,43519.71000000,1493.36525000,1706587199999,65027689.53436610,52856,754.85064000,32868321.03183730,0
1706587200000,43519.71000000,43570.09000000,43412.00000000,43421.49000000,817.52946000,1706590799999,35554030.14166280,27614,345.95012000,15048256.23119090,0
1706590800000,43421.50000000,43465.22000000,43342.00000000,43365.04000000,650.69606000,1706594399999,28244958.42185250,24650,275.98006000,11980113.96580500,0
1706594400000,43365.03000000,43422.71000000,43259.26000000,43340.68000000,792.67818000,1706597999999,34357248.59429950,29242,381.28506000,16526745.02826730,0
1706598000000,43340.68000000,43446.11000000,43323.82000000,43358.25000000,1091.75741000,1706601599999,47366337.98999010,34953,474.22187000,20573903.70991520,0
1706601600000,43358.24000000,43467.03000000,43215.76000000,43432.10000000,1235.47793000,1706605199999,53597587.91903350,46359,559.00297000,24248725.65338170,0
1706605200000,43432.10000000,43459.89000000,43320.40000000,43324.40000000,893.68806000,1706608799999,38783362.33658000,29948,435.90049000,18917555.03409060,0
1706608800000,43324.41000000,43510.00000000,43295.55000000,43482.01000000,949.27329000,1706612399999,41196974.18887850,34361,517.70810000,22471103.64163480,0
1706612400000,43482.01000000,43564.85000000,43414.41000000,43537.74000000,1045.71402000,1706615999999,45476144.25674720,43586,643.20304000,27973961.07739470,0
1706616000000,43537.75000000,43882.36000000,43257.39000000,43394.53000000,3427.46676000,1706619599999,149166740.20788370,128687,1886.39314000,82130949.23057940,0
1706619600000,43394.54000000,43480.00000000,43153.06000000,43287.61000000,1976.10308000,1706623199999,85489247.92381260,65571,960.39574000,41546866.68405910,0
1706623200000,43287.61000000,43498.00000000,43114.13000000,43473.99000000,1788.03155000,1706626799999,77481821.60685210,68821,936.42183000,40583886.00995870,0
1706626800000,43474.00000000,43622.00000000,43292.98000000,43375.50000000,2628.65407000,1706630399999,114290329.71759250,81470,1426.55479000,62028722.11776440,0
1706630400000,43375.50000000,43516.06000000,43224.00000000,43499.03000000,1844.52412000,1706633999999,79958764.62297450,70245,981.78880000,42564735.06531730,0
1706634000000,43499.03000000,43599.00000000,43306.51000000,43398.31000000,1501.00015000,1706637599999,65190144.81748300,57894,790.51945000,34333040.05498350,0
1706637600000,43398.31000000,43496.00000000,43282.94000000,43371.63000000,1362.58564000,1706641199999,59139323.96553880,48386,686.77838000,29805628.16170210,0
1706641200000,43371.64000000,43574.80000000,43336.35000000,43547.98000000,1126.04706000,1706644799999,48908717.89862070,44339,648.55148000,28170180.55898650,0
1706644800000,43547.99000000,43760.00000000,43480.18000000,43561.10000000,2556.66446000,1706648399999,111517011.83563250,77516,1296.35304000,56539316.47607870,0
1706648400000,43561.10000000,43694.15000000,43488.32000000,43546.07000000,1431.55277000,1706651999999,62387894.15262540,43846,809.24524000,35269493.38853230,0
1706652000000,43546.07000000,43574.80000000,43326.27000000,43327.77000000,1000.28757000,1706655599999,43497063.74595120,41521,423.16021000,18408351.18244580,0
1706655600000,43327.78000000,43354.48000000,42683.99000000,42941.10000000,2737.29700000,1706659199999,117668534.63894810,95973,1146.36523000,49252330.26992530,0
1706659200000,42941.10000000,43107.77000000,42850.00000000,42933.21000000,1782.34600000,1706662799999,76596638.23168180,70154,854.69721000,36731849.03784470,0
1706662800000,42933.20000000,43000.00000000,42724.31000000,42782.82000000,1138.38172000,1706666399999,48770763.59920350,45731,601.49400000,25769489.18932300,0
1706666400000,42782.81000000,42899.55000000,42655.07000000,42883.00000000,1250.57913000,1706669999999,53498575.09063620,41556,670.56882000,28687855.29833500,0
1706670000000,42883.01000000,42991.49000000,42861.10000000,42930.07000000,742.17294000,1706673599999,31862371.00353020,32839,371.95112000,15969243.88199820,0
1706673600000,42930.06000000,42994.27000000,42871.10000000,42962.64000000,599.95705000,1706677199999,25760655.70298690,22904,252.74301000,10852987.72183030,0
1706677200000,42962.64000000,43050.04000000,42924.13000000,42980.00000000,695.26876000,1706680799999,29889275.68699650,26990,379.88761000,16332383.77347540,0
1706680800000,42980.00000000,43061.30000000,42909.20000000,42975.93000000,698.88654000,1706684399999,30041931.89401890,27694,306.87750000,13191479.98742690,0
1706684400000,42975.92000000,43087.93000000,42945.00000000,43050.01000000,845.39333000,1706687999999,36357710.86654840,29827,343.99209000,14794777.69071700,0
1706688000000,43050.01000000,43091.10000000,42938.35000000,42978.01000000,701.56744000,1706691599999,30166259.15333410,30066,361.32469000,15537847.36068110,0
1706691600000,42978.00000000,42978.01000000,42585.17000000,42646.00000000,1698.27618000,1706695199999,72703486.87644260,54922,736.01350000,31508053.53676480,0
1706695200000,42645.99000000,42796.72000000,42383.00000000,42384.73000000,2369.64791000,1706698799999,100967412.81316070,72092,1100.41422000,46897015.36182050,0
1706698800000,42384.72000000,42678.03000000,42355.00000000,42647.98000000,1346.73860000,1706702399999,57250360.55249520,57462,781.82766000,33238637.12859060,0
1706702400000,42647.98000000,42729.36000000,42550.54000000,42622.81000000,1259.93539000,1706705999999,53732982.56537230,54799,688.32370000,29356301.08576620,0
1706706000000,42622.80000000,42925.52000000,42521.31000000,42803.92000000,1599.83425000,1706709599999,68320315.59712640,83056,853.32639000,36445300.80364110,0
1706709600000,42803.91000000,42988.97000000,42571.10000000,42882.08000000,2001.57212000,1706713199999,85688168.47061300,86102,1128.35654000,48311702.33434390,0
1706713200000,42882.08000000,43465.02000000,42691.10000000,43361.10000000,3277.41349000,1706716799999,141420855.84149280,132951,1700.33266000,73392127.43700200,0
1706716800000,43361.11000000,43611.80000000,43294.46000000,43474.81000000,2297.91748000,1706720399999,99819680.99311110,94071,1193.50737000,51849357.56203090,0
1706720400000,43474.81000000,43745.10000000,43432.01000000,43715.04000000,1913.45351000,1706723999999,83343354.81383330,72820,980.28710000,42703471.47484450,0
1706724000000,43715.04000000,43745.11000000,43474.13000000,43513.38000000,1499.79579000,1706727599999,65365733.17956500,57429,756.54209000,32974746.09685080,0
1706727600000,43513.38000000,43551.99000000,43041.10000000,43334.64000000,2549.59458000,1706731199999,110405242.66142690,112394,1243.88621000,53863677.21394470,0
1706731200000,43334.63000000,43361.10000000,42519.92000000,42541.18000000,3928.70425000,1706734799999,168428693.88099970,130122,1933.46985000,82885384.24897400,0
1706734800000,42541.19000000,42707.68000000,42276.84000000,42487.12000000,3017.45402000,1706738399999,128124229.25087420,87124,1618.08519000,68714536.66001320,0
1706738400000,42487.12000000,42690.42000000,42381.10000000,42656.07000000,1398.31850000,1706741999999,59528894.77146240,43807,815.88070000,34736818.97367090,0
1706742000000,42656.07000000,42688.88000000,42555.46000000,42580.00000000,1257.92790000,1706745599999,53621983.55617030,32647,616.15902000,26264671.31033100,0
1706745600000,42580.00000000,42687.63000000,42220.85000000,42474.95000000,1507.53813000,1706749199999,64024220.67803430,55719,736.23403000,31265364.06206120,0
1706749200000,42474.96000000,42476.00000000,41884.28000000,41983.54000000,2384.42419000,1706752799999,100303759.97012400,94271,1088.07569000,45761708.13855090,0
1706752800000,41983.54000000,42176.87000000,41958.71000000,42162.56000000,1253.03633000,1706756399999,52745245.27575700,45927,700.93744000,29504049.52081310,0
1706756400000,42162.55000000,42190.40000000,41958.71000000,42015.65000000,1014.26773000,1706759999999,42671119.55909440,45188,519.53853000,21859056.73699790,0
1706760000000,42015.65000000,42141.68000000,41889.95000000,42073.43000000,1689.40041000,1706763599999,70986295.98119240,56996,810.01494000,34039725.27431580,0
1706763600000,42073.43000000,42198.00000000,42028.41000000,42156.50000000,1043.08963000,1706767199999,43926036.93588560,58677,545.28201000,22966505.61159970,0
1706767200000,42156.50000000,42225.47000000,42123.35000000,42192.40000000,1034.13285000,1706770799999,43622566.88135310,41184,583.92304000,24632204.82097770,0
1706770800000,42192.39000000,42300.00000000,42124.59000000,42190.16000000,1046.12528000,1706774399999,44185138.20664850,35544,562.47631000,23760731.02530140,0
1706774400000,42190.15000000,42250.00000000,42125.25000000,42244.54000000,819.12804000,1706777999999,34553020.35086000,36596,430.63316000,18165951.82590760,0
1706778000000,42244.54000000,42261.81000000,42130.00000000,42148.31000000,744.12464000,1706781599999,31397341.42086120,34173,376.84676000,15901037.02708130,0
1706781600000,42148.31000000,42331.10000000,42112.95000000,42226.02000000,1161.43848000,1706785199999,49058333.40518080,45211,770.14223000,32535189.45618510,0
1706785200000,42226.01000000,42298.03000000,42026.52000000,42087.52000000,1278.06135000,1706788799999,53891178.33857230,44052,532.52315000,22461557.61894190,0
1706788800000,42087.52000000,42237.24000000,41944.89000000,42142.80000000,1494.45184000,1706792399999,62939234.24867530,62802,844.21545000,35562368.52100450,0
1706792400000,42142.81000000,42294.00000000,41981.17000000,42219.61000000,1253.09846000,1706795999999,52806884.99475730,55111,658.02199000,27728820.05932860,0
1706796000000,42219.61000000,42657.48000000,42186.00000000,42651.10000000,2229.76128000,1706799599999,94655481.18064480,110160,1262.90750000,53616609.99320370,0
1706799600000,42651.10000000,42946.60000000,42516.11000000,42516.12000000,2881.03040000,1706803199999,123123213.94634580,121730,1325.33527000,56642762.42397990,0
1706803200000,42516.12000000,42698.00000000,42364.00000000,42658.15000000,1874.20315000,1706806799999,79726250.54538930,63398,930.91550000,39598199.57394020,0
1706806800000,42658.15000000,43169.23000000,42628.00000000,42924.00000000,2693.82895000,1706810399999,115688757.31090990,94794,1405.76438000,60360252.30674870,0
1706810400000,42923.99000000,43053.03000000,42771.82000000,42847.06000000,1644.69310000,1706813999999,70557558.81830780,61631,744.49331000,31936237.85571080,0
1706814000000,42847.07000000,43285.13000000,42831.11000000,43218.94000000,1870.84384000,1706817599999,80514298.25845660,64645,1027.15560000,44207940.01378880,0
1706817600000,43218.94000000,43279.91000000,42895.86000000,43011.83000000,1625.64930000,1706821199999,70014774.88241740,56827,832.94674000,35865739.86110140,0
1706821200000,43011.83000000,43220.00000000,42967.19000000,43096.41000000,1259.54812000,1706824799999,54286572.60937620,46642,699.11171000,30129939.32439560,0
1706824800000,43096.42000000,43111.10000000,42872.91000000,42927.11000000,731.61076000,1706828399999,31450938.43416370,31369,354.85359000,15256262.14016270,0
1706828400000,42927.12000000,43086.13000000,42886.33000000,43082.94000000,697.56038000,1706831999999,29993218.41099440,29622,392.49471000,16877336.29211420,0
1706832000000,43082.95000000,43432.63000000,43046.48000000,43174.41000000,1792.38480000,1706835599999,77532627.78841910,60430,982.81744000,42516696.48953240,0
1706835600000,43174.41000000,43296.35000000,43104.79000000,43121.10000000,1034.42382000,1706839199999,44676636.59017480,32569,504.69470000,21799915.26121890,0
1706839200000,43121.10000000,43200.00000000,43039.00000000,43080.41000000,963.35197000,1706842799999,41531769.07781110,30845,485.12012000,20914930.51696620,0
1706842800000,43080.40000000,43108.48000000,43026.15000000,43037.25000000,456.17682000,1706846399999,19643829.18859790,20725,211.30812000,9100295.60140440,0
1706846400000,43037.25000000,43061.11000000,42943.71000000,42966.65000000,530.31751000,1706849999999,22806758.54562210,24070,219.18611000,9427179.03863450,0
1706850000000,42966.65000000,43140.25000000,42951.10000000,43103.97000000,726.65740000,1706853599999,31265494.54315360,23680,479.52145000,20633769.81259440,0
1706853600000,43103.98000000,43271.10000000,43086.95000000,43165.00000000,1382.56480000,1706857199999,59689713.24266620,45099,839.66068000,36249683.63723470,0
1706857200000,43165.00000000,43258.03000000,43086.89000000,43086.89000000,1424.82076000,1706860799999,61500631.17846600,36440,728.32097000,31435284.30856700,0
1706860800000,43086.90000000,43107.97000000,42957.70000000,43015.99000000,1112.07579000,1706864399999,47855615.68215500,34819,594.94441000,25602392.58151920,0
1706864400000,43015.99000000,43081.09000000,42957.43000000,42980.91000000,905.74704000,1706867999999,38952279.92579230,26662,510.09112000,21936689.97525260,0
1706868000000,42980.91000000,43140.00000000,42941.10000000,43122.48000000,1137.69292000,1706871599999,48969021.89753540,35799,710.19282000,30567907.61161610,0
1706871600000,43122.47000000,43199.00000000,43060.00000000,43148.41000000,939.24926000,1706875199999,40513532.75696980,39976,552.61761000,23837422.06449680,0
1706875200000,43148.42000000,43239.57000000,43060.00000000,43130.81000000,1277.78253000,1706878799999,55145180.59382940,41613,757.24608000,32678552.72823320,0
1706878800000,43130.81000000,43146.17000000,42546.79000000,42694.01000000,2822.02176000,1706882399999,120875461.10071870,92628,1412.13296000,60479280.53816360,0
1706882400000,42694.01000000,42913.01000000,42610.00000000,42805.35000000,1700.43067000,1706885999999,72687785.44977280,61638,950.20749000,40622721.33844280,0
1706886000000,42805.35000000,43250.00000000,42750.00000000,43242.09000000,2693.30089000,1706889599999,115914650.37748580,134941,1517.65451000,65314730.96324140,0
1706889600000,43242.10000000,43488.00000000,43100.00000000,43216.36000000,2806.19754000,1706893199999,121502352.10548010,93335,1432.28651000,62019016.84934070,0
1706893200000,43216.35000000,43296.00000000,42901.10000000,42958.47000000,1481.05645000,1706896799999,63884527.64743960,53359,652.16151000,28130401.58877570,0
1706896800000,42958.47000000,42990.00000000,42783.09000000,42928.01000000,1174.01302000,1706900399999,50362923.73192420,46981,543.45639000,23313333.11410430,0
1706900400000,42928.00000000,43080.00000000,42920.36000000,43061.97000000,901.39668000,1706903999999,38762027.29830040,42137,484.83728000,20849658.40035190,0
1706904000000,43061.98000000,43089.91000000,42900.48000000,42952.65000000,782.65743000,1706907599999,33666731.23666150,31541,332.99460000,14322285.89583640,0
1706907600000,42952.65000000,43067.78000000,42950.63000000,42995.17000000,484.16268000,1706911199999,20829558.08615810,21708,201.82185000,8682261.11327050,0
1706911200000,42995.16000000,43226.61000000,42995.16000000,43202.59000000,569.54090000,1706914799999,24558675.09411560,30812,299.40617000,12911339.25593030,0
1706914800000,43202.60000000,43238.01000000,43132.46000000,43200.00000000,574.12074000,1706918399999,24791654.15131170,24535,242.89020000,10489037.06306300,0
1706918400000,43199.99000000,43380.01000000,43151.11000000,43229.07000000,970.35215000,1706921999999,41993655.67662890,37978,510.70627000,22104856.49272310,0
1706922000000,43229.07000000,43322.00000000,43192.79000000,43221.10000000,509.33294000,1706925599999,22033171.93298340,24203,212.89093000,9209147.63534950,0
1706925600000,43221.11000000,43233.55000000,43154.28000000,43187.98000000,402.32040000,1706929199999,17375665.48219950,20614,138.82793000,5995671.80616810,0
1706929200000,43187.98000000,43234.03000000,43142.00000000,43173.94000000,341.21743000,1706932799999,14735341.05728740,19327,138.26344000,5970619.00376980,0
1706932800000,43173.95000000,43222.75000000,43153.68000000,43191.67000000,296.33943000,1706936399999,12798754.60244490,17660,136.70864000,5904417.44703770,0
1706936400000,43191.66000000,43209.11000000,43095.56000000,43168.78000000,431.51848000,1706939999999,18619929.07601820,21754,179.86255000,7760500.17145930,0
1706940000000,43168.78000000,43168.82000000,43081.10000000,43095.39000000,294.70009000,1706943599999,12708143.81597870,19445,105.45570000,4547150.20627360,0
1706943600000,43095.39000000,43133.96000000,43040.00000000,43053.05000000,323.55811000,1706947199999,13941175.58170280,20294,123.01863000,5300889.53070270,0
1706947200000,43053.05000000,43089.58000000,43004.00000000,43016.79000000,386.45599000,1706950799999,16637913.89974680,23111,163.55413000,7041549.95034250,0
1706950800000,43016.78000000,43123.43000000,43016.78000000,43092.13000000,425.87144000,1706954399999,18344393.21619650,21310,234.83183000,10114731.99070160,0
1706954400000,43092.12000000,43125.28000000,43041.79000000,43062.07000000,413.16430000,1706957999999,17800342.05640520,22874,210.02411000,9048931.73156730,0
1706958000000,43062.07000000,43062.07000000,42973.66000000,42995.04000000,584.93265000,1706961599999,25156281.91708560,23406,232.71592000,10007744.82666800,0
1706961600000,42995.04000000,43084.82000000,42974.99000000,43070.25000000,458.19900000,1706965199999,19721857.37043010,20988,235.98635000,10156126.47871310,0
1706965200000,43070.25000000,43093.52000000,43041.10000000,43071.59000000,329.10642000,1706968799999,14173939.84219270,20313,166.08756000,7152962.68962710,0
1706968800000,43071.60000000,43081.96000000,43022.90000000,43042.27000000,414.56612000,1706972399999,17849161.30639850,22544,212.67284000,9156587.99120260,0
1706972400000,43042.28000000,43190.00000000,42880.00000000,43119.06000000,1304.09113000,1706975999999,56100511.41411900,54550,713.87528000,30711985.28250550,0
1706976000000,43119.06000000,43186.77000000,43072.53000000,43095.04000000,620.63671000,1706979599999,26771388.99566680,26315,263.68699000,11374375.46645680,0
1706979600000,43095.04000000,43270.00000000,43091.10000000,43230.01000000,842.36557000,1706983199999,36384896.06341530,55161,483.03636000,20861917.10527060,0
1706983200000,43230.00000000,43243.52000000,43028.88000000,43070.35000000,806.97707000,1706986799999,34813569.77930000,34213,376.00327000,16219699.35766180,0
1706986800000,43070.35000000,43088.82000000,43016.28000000,43061.09000000,401.64152000,1706990399999,17291218.15375740,21216,180.42162000,7767333.22766880,0
1706990400000,43061.09000000,43104.68000000,43007.44000000,43065.15000000,347.05646000,1706993999999,14941077.10811350,22580,174.78160000,7524843.67985590,0
1706994000000,43065.15000000,43093.04000000,43027.18000000,43045.02000000,300.90176000,1706997599999,12955489.42411480,18586,136.93475000,5895943.07434890,0
1706997600000,43045.01000000,43076.98000000,43013.05000000,43031.31000000,302.27852000,1707001199999,13013258.60543760,18236,131.01066000,5639905.84464340,0
1707001200000,43031.32000000,43075.39000000,42953.33000000,43011.09000000,525.82629000,1707004799999,22614213.65597730,23284,230.42836000,9909507.51987800,0
1707004800000,43011.10000000,43017.44000000,42880.01000000,43008.15000000,746.00106000,1707008399999,32048129.46325170,29753,357.11908000,15342406.91981050,0
1707008400000,43008.14000000,43044.56000000,42948.32000000,43041.33000000,280.68765000,1707011999999,12069418.34434610,16741,133.05190000,5721102.71429240,0
1707012000000,43041.32000000,43068.79000000,43021.41000000,43022.65000000,272.52037000,1707015599999,11729752.47914440,14644,114.66734000,4935186.40229700,0
1707015600000,43022.64000000,43047.98000000,43022.64000000,43027.16000000,157.70980000,1707019199999,6787019.48301210,12299,75.57408000,3252295.41912790,0
1707019200000,43027.16000000,43029.17000000,42901.19000000,42916.50000000,325.57336000,1707022799999,13984316.35813850,20799,125.62074000,5395570.91085060,0
1707022800000,42916.50000000,42960.09000000,42862.51000000,42892.38000000,541.39000000,1707026399999,23232413.06610410,34404,280.36948000,12031567.22915170,0
1707026400000,42892.39000000,42932.74000000,42743.95000000,42746.13000000,761.57396000,1707029999999,32619344.10910300,34898,289.68342000,12408835.75741610,0
1707030000000,42746.13000000,42862.18000000,42720.07000000,42845.03000000,579.83170000,1707033599999,24819227.21813820,27137,332.67950000,14239528.97622950,0
1707033600000,42845.03000000,42845.03000000,42774.47000000,42795.25000000,389.88820000,1707037199999,16691023.14419220,20528,170.23415000,7287271.31747980,0
1707037200000,42795.24000000,42986.40000000,42741.60000000,42942.73000000,1001.63504000,1707040799999,42964209.56268220,57164,539.21192000,23125121.92825650,0
1707040800000,42942.73000000,42944.61000000,42872.30000000,42944.00000000,415.49135000,1707044399999,17830062.20632110,19746,187.42634000,8043021.74937870,0
1707044400000,42944.00000000,43119.04000000,42931.32000000,43060.10000000,770.93915000,1707047999999,33176332.43293010,41506,425.00087000,18289307.68294290,0
1707048000000,43060.09000000,43115.76000000,42994.43000000,42994.44000000,616.83738000,1707051599999,26563234.68449160,26967,273.39209000,11773210.83508160,0
1707051600000,42994.44000000,43037.92000000,42963.53000000,42995.52000000,426.19642000,1707055199999,18324488.82285310,21285,218.08760000,9376746.83180140,0
1707055200000,42995.53000000,43016.16000000,42850.00000000,42874.00000000,927.07957000,1707058799999,39826241.00065090,33665,427.97019000,18384991.97003320,0
1707058800000,42874.00000000,42954.59000000,42845.51000000,42943.21000000,574.59974000,1707062399999,24651244.45914750,26461,324.03953000,13901410.14891340,0
1707062400000,42943.20000000,42943.21000000,42881.14000000,42913.16000000,405.86823000,1707065999999,17415001.77539920,23417,196.41474000,8427000.85257050,0
1707066000000,42913.16000000,42969.79000000,42841.10000000,42899.45000000,679.14031000,1707069599999,29140961.21628430,34407,366.61004000,15730333.88233920,0
1707069600000,42899.44000000,42942.95000000,42757.00000000,42794.01000000,793.22597000,1707073199999,33973875.27087100,36499,379.70480000,16261646.71624320,0
1707073200000,42794.00000000,42818.04000000,42573.17000000,42636.44000000,1729.87924000,1707076799999,73807317.58183730,81120,902.65890000,38507965.77231010,0
1707076800000,42636.43000000,42938.00000000,42541.40000000,42880.78000000,1400.52338000,1707080399999,59842588.21118300,109917,750.44932000,32063047.75646970,0
1707080400000,42880.79000000,42985.73000000,42772.18000000,42779.97000000,898.18268000,1707083999999,38512311.69231670,54782,458.85402000,19676813.58756450,0
1707084000000,42779.97000000,42880.93000000,42222.00000000,42571.62000000,1588.48589000,1707087599999,67612826.73202670,102499,710.72142000,30245505.00912500,0
1707087600000,42571.61000000,42652.50000000,42506.99000000,42582.88000000,783.63359000,1707091199999,33378218.39394320,50597,387.58524000,16508750.69008680,0
1707091200000,42582.88000000,42629.41000000,42355.01000000,42360.96000000,1080.11300000,1707094799999,45888362.08325830,47249,529.06597000,22480229.97459260,0
1707094800000,42360.96000000,42546.76000000,42258.10000000,42529.67000000,1092.95799000,1707098399999,46350558.88148430,47320,605.42426000,25677948.91447230,0
1707098400000,42529.67000000,42529.68000000,42379.01000000,42447.06000000,751.20014000,1707101999999,31890230.56292470,28384,315.97818000,13412422.68552340,0
1707102000000,42447.07000000,42729.02000000,42447.06000000,42718.31000000,784.73907000,1707105599999,33427353.30213660,49942,485.23196000,20668580.18943990,0
1707105600000,42718.31000000,42825.00000000,42670.12000000,42749.13000000,864.87503000,1707109199999,36963792.98856700,43826,456.37067000,19504621.82995480,0
1707109200000,42749.13000000,42777.25000000,42642.00000000,42777.24000000,739.00099000,1707112799999,31557304.97663970,28218,355.69677000,15188594.02677190,0
1707112800000,42777.24000000,42843.75000000,42697.52000000,42819.32000000,624.34278000,1707116399999,26703146.32103290,35322,269.85098000,11541302.44332150,0
1707116400000,42819.31000000,43176.39000000,42792.01000000,43071.88000000,1954.08375000,1707119999999,84041000.63832250,111375,1054.97136000,45367166.01292060,0
1707120000000,43071.87000000,43195.36000000,42991.15000000,43033.53000000,1186.42906000,1707123599999,51112078.84218350,53762,636.48923000,27419051.90854880,0
1707123600000,43033.53000000,43067.33000000,42954.54000000,43037.59000000,633.02755000,1707127199999,27222833.97810860,31825,295.73771000,12718045.53475640,0
1707127200000,43037.59000000,43268.98000000,43037.59000000,43143.34000000,1486.58066000,1707130799999,64182122.54552050,65326,781.57990000,33742332.05993640,0
